event,logicNeg,cueNeg,pragNeg
PersonX immediately ran,[],[],[]
PersonX tells ___ that PersonY is being solipsist and insolent,[],[],[]
PersonX trains for months,[],[],[]
PersonX gives PersonY a gift card,[],[],[]
PersonX plays a ___ in history,[],[],[]
PersonX is going to get married,"[""PersonX is not going to get married""]","[""PersonX will never get married""]",[]
PersonX persuades ___ to come,[],[],[]
PersonX binds PersonY's ___ together,[],[],[]
PersonX really liked ___,[],[],[]
PersonX goes mountain climbing,[],[],[]
PersonX lasts a long time,[],[],[]
PersonX makes PersonY assumptions,[],[],[]
PersonX says nothing,[],[],[]
PersonX makes a friend,"[""PersonX does not make a friend""]",[],[]
PersonX puts ___ first,[],[],[]
PersonX feels kind of bad,[],[],[]
PersonX persuades PersonY's ___ to let,[],[],[]
PersonX reads the ___ first,[],[],[]
PersonX assures PersonY would be,[],[],[]
PersonX comes home late,[],[],[]
PersonX calls PersonX's sister,"[""PersonX does not call PersonX's sister""]","[""PersonX ceases calling PersonX's sister"", ""PersonX opposes calling PersonX's sister""]","[""PersonX calls PersonX's brother.""]"
PersonX gets chinese food,[],[],[]
PersonX sits on PersonY's bed,[],[],[]
PersonX uses the bathroom,[],[],[]
PersonX soon started,[],[],[]
PersonX wants to go on a vacation,[],[],[]
PersonX wraps PersonX up,[],[],[]
PersonX catches a bird,"[""PersonX does not catch a bird""]",[],"[""PersonX releases a bird""]"
PersonX finally saved ___,[],[],[]
PersonX drinks tea,[],[],[]
PersonX finds a solution,[],[],[]
PersonX is really good,"[""PersonX is not really good""]",[],"[""PersonX is terrible""]"
PersonX buys another one,[],[],[]
PersonX drives PersonY insane,[],[],[]
PersonX prevents ___ to others,[],[],[]
PersonX sees stars,[],[],[]
PersonX wraps PersonY's fingers,[],[],[]
PersonX has fun with PersonY's friends,"[""PersonX does not have fun with PersonY's friends""]","[""PersonX has a lack of fun with PersonY's friends"", ""PersonX discontinues having fun with PersonY's friends"", ""PersonX is deprived of fun with PersonY's friends"", ""PersonX lacks fun with PersonY's friends""]","[""PersonX despises PersonY's friends.""]"
PersonX loses PersonY's money,"[""PersonX does not lose PersonY's money""]",[],"[""PersonX makes a huge profit for PersonY""]"
PersonX puts another ___,[],[],[]
PersonX calls ___ to pick PersonY up,[],[],[]
PersonX opens the floodgates,[],[],[]
PersonX beats the clock,[],[],[]
PersonX reprimands PersonX,[],[],[]
PersonX gives unto PersonY,[],[],[]
PersonX decorates PersonY's room,"[""PersonX does not decorate PersonY's room""]",[],"[""Person x doesn\u2019t like to decorate person ys room""]"
PersonX grows impatient,[],[],[]
PersonX changes PersonY's ways,"[""PersonX does not change PersonY's ways""]","[""PersonX is unable to influence PersonY's ways""]",[]
PersonX reaches PersonY's goals,[],[],[]
PersonX helps PersonX's mom,"[""PersonX does not help PersonX's mom""]","[""PersonX halts helping PersonX's mom""]","[""PersonX harms PersonX's mom""]"
PersonX watches fireworks,[],[],[]
PersonX teaches ___ also,[],[],[]
PersonX is staring at PersonX,[],[],[]
PersonX works today,[],[],[]
PersonX finds a store,[],[],[]
PersonX obtains every ___,[],[],[]
PersonX gets very fat,[],[],[]
PersonX buys a farm,[],[],[]
PersonX gets in PersonY's car,[],[],[]
PersonX sets ___ straight,[],[],[]
PersonX misses my flight,[],[],[]
PersonX practices ___ at home,[],[],[]
PersonX returns to college,[],[],[]
PersonX gets the boot,[],[],[]
PersonX also took PersonY,"[""PersonX did not also take PersonY""]",[],"[""PersonX left PersonY behind.""]"
PersonX takes PersonY's kite,"[""PersonX does not take PersonY's kite""]",[],"[""PersonX gives back PersonY's kite.""]"
PersonX buys a new pet,[],[],[]
PersonX decides to have a yard sale,"[""PersonX does not decide to have a yard sale""]",[],"[""PersonX decides to have a garage sale""]"
PersonX works closely with PersonY,"[""PersonX does not work closely with PersonY""]",[],"[""PersonX works far away from PersonY""]"
PersonX dries PersonY,"[""PersonX does not dry PersonY""]",[],[]
PersonX gets to grips with ___,[],[],[]
PersonX crosses the finish line,[],[],[]
PersonX sits and talked,[],[],[]
PersonX knocks ___ out of the park,[],[],[]
PersonX keeps it as a pet,[],[],[]
PersonX braids PersonY's hair,"[""PersonX does not braid PersonY's hair""]",[],[]
PersonX regulates PersonX's conduct,[],[],[]
PersonX really wanted to win,[],[],[]
PersonX imagines another ___,[],[],[]
PersonX improves PersonY's quality,[],[],[]
PersonX turns PersonY off,"[""PersonX does not turn PersonY off""]",[],"[""PersonX turns PersonY on""]"
PersonX spends ___ traveling,[],[],[]
PersonX shoos ___ away,[],[],[]
PersonX gets ___ from the bank,[],[],[]
PersonX decides to go on vacation,"[""PersonX does not decide to go on vacation""]","[""PersonX no longer decides to go on vacation"", ""PersonX stops deciding to go on vacation""]","[""PersonX decides to go on a staycation.""]"
PersonX buys the shoes,[],[],[]
PersonX flirts with PersonY,"[""PersonX does not flirt with PersonY""]",[],[]
PersonX pushes PersonY's ___ far,[],[],[]
PersonX hits PersonX's car,[],[],[]
PersonX reads PersonX's works,[],[],[]
PersonX holds PersonY opinion,[],[],[]
PersonX knows PersonY's ___ thoroughly,[],[],[]
PersonX works for days,[],[],[]
PersonX gives ___ a kiss,[],[],[]
PersonX finally finished it,[],[],[]
PersonX finds one's ___,[],[],[]
PersonX does things PersonY's way,"[""PersonX does not do things PersonY's way""]","[""PersonX no longer does things PersonY's way""]","[""PersonX does things their own way""]"
PersonX puts PersonY back,[],[],[]
PersonX makes PersonX's own costume,[],[],[]
PersonX orders PersonY back,"[""PersonX does not order PersonY back""]",[],"[""PersonX orders PersonY forward""]"
PersonX discusses ___ in terms,[],[],[]
PersonX loves the dress,[],[],[]
PersonX locks PersonY's keys in PersonY's car,"[""PersonX does not lock PersonY's keys in PersonY's car""]",[],"[""Person X recovers Person Y's keys from Person y's car""]"
PersonX learns ___ by heart,[],[],[]
PersonX gets PersonX's ice cream,[],[],[]
PersonX walks back home,[],[],[]
PersonX teaches the dog,[],[],[]
PersonX checks into PersonY's hotel,"[""PersonX does not check into PersonY's hotel""]",[],"[""PersonX rented a camper""]"
PersonX meets PersonX's death,[],[],[]
PersonX sends to jail,"[""PersonX does not send to jail""]",[],"[""PersonX leaves jail""]"
PersonX loses a few pounds,[],[],[]
PersonX prevents the ___ from reaching,[],[],[]
PersonX comes and get,[],[],[]
PersonX puts PersonX's things,[],[],[]
PersonX always liked ___,[],[],[]
PersonX wants to take pictures,"[""PersonX does not want to take pictures""]","[""PersonX under no circumstances wants to take pictures""]","[""PersonX wants to sketch portraits""]"
PersonX studies ___ at the university,[],[],[]
PersonX finds fault with PersonY,[],[],[]
PersonX always got ___,[],[],[]
PersonX calls PersonY's name,[],[],[]
PersonX divides the ___ into regions,[],[],[]
PersonX talks like people,[],[],[]
PersonX checks PersonY out,"[""PersonX does not check PersonY out"", ""PersonX doesn't notice PersonY""]",[],[]
PersonX gets ___ as well,[],[],[]
PersonX takes a breath,[],[],[]
PersonX rolls down PersonY's window,[],[],[]
PersonX gets stitches,[],[],[]
PersonX takes care of herself,"[""PersonX does not take care of herself""]","[""PersonX discontinues taking care of herself""]","[""PersonX takes care of himself""]"
PersonX plays the ___ well,[],[],[]
PersonX buys ___ from amazon,[],[],[]
PersonX finds a penny,[],[],[]
PersonX contributes to PersonY understanding,"[""PersonX does not contribute to PersonY understanding""]",[],"[""PersonX confuses PersonY's understanding""]"
PersonX leaves the office,[],[],[]
PersonX passes the ball,[],[],[]
PersonX purchases a ticket,[],[],[]
PersonX gives PersonX's reasons,[],[],[]
PersonX hangs out with PersonY,"[""PersonX does not hang out with PersonY"", ""Person X decides not to see Y""]","[""PersonX barely hangs out with PersonY"", ""PersonX hangs out without PersonY""]",[]
PersonX really liked it,[],[],[]
PersonX is in a new city,[],[],[]
PersonX goes home the ___,[],[],[]
PersonX walks ___ from the grocery store,[],[],[]
PersonX enters PersonY's house,"[""PersonX does not enter PersonY's house""]",[],"[""PersonX takes a cab home.""]"
PersonX adopts PersonY approach,[],[],[]
PersonX tells PersonY made,"[""PersonX does not tell PersonY made""]","[""PersonX barely tells PersonY made""]",[]
PersonX floats away,[],[],[]
PersonX forgives men PersonX's ___,[],[],[]
PersonX shares PersonY with others,[],[],[]
PersonX finally stopped,[],[],[]
PersonX dances with PersonY,"[""PersonX does not dance with PersonY""]","[""PersonX refuses to dance with PersonY.""]",[]
PersonX keeps a low profile,[],[],[]
PersonX takes ___ to the vet,[],[],[]
PersonX moves to a new state,[],[],[]
PersonX heads back to the car,[],[],[]
PersonX is on PersonX's feet all day,[],[],[]
PersonX takes the shot,[],[],[]
PersonX takes some money,"[""PersonX does not take some money""]","[""PersonX fails to take any money"", ""PersonX takes few money"", ""PersonX takes little money"", ""PersonX takes no money""]","[""PersonX donates money""]"
PersonX buys PersonY's supplies,"[""PersonX does not buy PersonY's supplies""]",[],"[""PersonX takes PersonY's supplies""]"
PersonX attends the party,"[""PersonX does not attend the party""]",[],"[""PersonX  misses the party""]"
PersonX gets PersonX's haircut,[],[],[]
PersonX drops the ball,[],[],[]
PersonX wants to throw a party,"[""PersonX does not want to throw a party""]",[],"[""PersonX wants to be alone.""]"
PersonX lets PersonY know what you think,[],[],[]
PersonX needs some help,[],[],[]
PersonX drives ___ around town,[],[],[]
PersonX spends more time with PersonY,"[""PersonX does not spend more time with PersonY""]","[""PersonX spends less time with PersonY"", ""PersonX resists spending more time with PersonY"", ""PersonX spends less time with personY""]",[]
PersonX uses salt instead of sugar,[],[],[]
PersonX confines within limits,[],[],[]
PersonX asks PersonY's roommate,"[""PersonX does not ask PersonY's roommate""]",[],"[""PersonX tells PersonY's roommate""]"
PersonX comes ___ to leave,[],[],[]
PersonX bears PersonY away,"[""PersonX does not bear PersonY away""]",[],"[""PersonX leaves PersonY alone.""]"
PersonX practices ___ long,[],[],[]
PersonX forms PersonY army,"[""PersonX does not form PersonY army""]",[],"[""PersonX walks away from PersonY.""]"
PersonX loves baseball,[],[],[]
PersonX checks the fridge,[],[],[]
PersonX couples with PersonY interest,[],[],[]
PersonX forms PersonY association,[],[],[]
PersonX looks away from PersonY,[],[],[]
PersonX understands PersonY's language,[],[],[]
PersonX becomes aware,[],"[""PersonX becomes unaware""]",[]
PersonX runs the gamut,[],[],[]
PersonX justifies PersonX's conduct,[],[],[]
PersonX is very kind to PersonY,"[""PersonX is not very kind to PersonY""]","[""PersonX is very unkind to PersonY"", ""PersonX is in no way very kind to PersonY"", ""PersonX is under no circumstances very kind to PersonY""]","[""PersonX is very rude to PersonY""]"
PersonX knows how to use it,[],[],[]
PersonX cashes in PersonX's chips,"[""PersonX does not cash in PersonX's chips""]",[],"[""PersonX cashes out PersonX's chips""]"
PersonX gives PersonY answer,[],[],[]
PersonX checks under PersonX's bed,[],[],[]
PersonX creates PersonY organization,[],[],[]
PersonX puts PersonX's money,[],[],[]
PersonX watches ___ all night,[],[],[]
PersonX says ___ in a way,[],[],[]
PersonX says PersonY name,[],[],[]
PersonX recovers ___ for breach,[],[],[]
PersonX promotes the world's literature,[],[],[]
PersonX tells it like it is,[],[],[]
PersonX decides to buy a new car,[],[],[]
PersonX takes part in the campaign,[],[],[]
PersonX never talked,[],[],[]
PersonX watches the movie,[],[],[]
PersonX goes swimming instead,[],[],[]
PersonX likes ___ either,[],[],[]
PersonX rolls out the red carpet,[],[],[]
PersonX lets loose a ___,[],[],[]
PersonX sings PersonX's songs,[],[],[]
PersonX sees PersonY in PersonZ's office,"[""PersonX does not see PersonY in PersonZ's office""]",[],"[""PersonY sees PersonX in PersonZ's office""]"
PersonX teaches the class,[],[],[]
PersonX comes home early,[],[],[]
PersonX covers in snow,[],[],[]
PersonX tears open,[],[],[]
PersonX has a fable for ___,[],[],[]
PersonX eats ___ for breakfast,[],[],[]
PersonX shoots a gun,"[""PersonX does not shoot a gun""]","[""PersonX under no circumstances shoots a gun""]","[""PersonX hears a gun""]"
PersonX gives PersonY value,"[""PersonX does not give PersonY value""]","[""PersonX in no way gives PersonY value""]","[""PersonX takes away PersonY value""]"
PersonX finds ___ just in time,[],[],[]
PersonX keeps PersonY's hands,[],[],[]
PersonX commits to PersonY's charge,[],[],[]
PersonX rids the roller coaster,[],[],[]
PersonX provides ___ to students,[],[],[]
PersonX gives the person,[],[],[]
PersonX asks someone,[],[],[]
PersonX rises from PersonY's chair,[],[],[]
PersonX tastes fine,[],[],[]
PersonX decides to move to PersonY,"[""PersonX does not decide to move to PersonY""]",[],"[""PersonX decides to move away from PersonY""]"
PersonX drives ___ safely,[],[],[]
PersonX forms PersonX's opinions,[],[],[]
PersonX makes a film,[],[],[]
PersonX gives PersonY's support,[],[],[]
PersonX kicks into touch,[],[],[]
PersonX supports PersonX's position,[],[],[]
PersonX pulls PersonY's back,[],[],[]
PersonX evens the score,[],[],[]
PersonX calls PersonY tonight,"[""PersonX does not call PersonY tonight""]",[],"[""PersonX calls PersonY today""]"
PersonX establishes PersonY program,[],"[""PersonX disestablishes PersonY program""]",[]
PersonX gives PersonX's word,[],[],[]
PersonX flashes lights,[],[],[]
PersonX helps ___ to understand,[],[],[]
PersonX delivers PersonY's message,[],[],[]
PersonX gives the devil his due,[],[],[]
PersonX can play with PersonY,[],[],[]
PersonX walks for hours,[],[],[]
PersonX requires another ___,[],[],[]
PersonX is running late for school,[],[],[]
PersonX announces to everyone,[],[],[]
PersonX throws ___ to the winds,[],[],[]
PersonX always enjoyed ___,[],[],[]
PersonX dries PersonY's tears,[],[],[]
PersonX suggests another ___,[],[],[]
PersonX finally looked,[],[],[]
PersonX sweeps the floor,"[""PersonX does not sweep the floor""]",[],"[""PersonX tracks dirt onto the floor.""]"
PersonX turns PersonY back,[],[],[]
PersonX squeezes PersonY hand,"[""PersonX does not squeeze PersonY hand""]","[""PersonX has problem with squeezing PersonY hand""]","[""PersonX slaps PersonY's hand.""]"
PersonX is on a first date,"[""PersonX is not on a first date""]","[""PersonX is by no means on a first date"", ""PersonX is in no way on a first date"", ""PersonX is not at all on a first date""]","[""PersonX has been dating a long time.""]"
PersonX turns PersonX's coat,[],[],[]
PersonX observes PersonY closely,[],[],[]
PersonX decides to go to the movies,[],[],[]
PersonX freezes in fear,[],[],[]
PersonX fears for PersonX's life,"[""PersonX does not fear for PersonX's life""]",[],"[""PersonX loves life.""]"
PersonX hides PersonY's face,"[""PersonX does not hide PersonY's face""]","[""PersonX opposes hiding PersonY's face""]","[""PersonX exposes PersonY's face""]"
PersonX pulls ___ towards PersonY,[],[],[]
PersonX buys new glasses,[],[],[]
PersonX finally finds ___,[],[],[]
PersonX follows PersonY into the room,[],[],[]
PersonX expresses ___ in terms,[],[],[]
PersonX takes PersonY home,"[""PersonX does not take PersonY home""]",[],"[""PersonX takes PersonY to work""]"
PersonX asks another ___,[],[],[]
PersonX makes ___ one night,[],[],[]
PersonX measures ___ in diameter,[],[],[]
PersonX prevents PersonY,"[""PersonX does not prevent PersonY""]",[],"[""PersonX lets PersonY""]"
PersonX tells PersonY to go home,"[""PersonX does not tell PersonY to go home""]",[],"[""PersonX tells PersonY to stay.""]"
PersonX makes ___ to the store,[],[],[]
PersonX educates PersonY's children,"[""PersonX does not educate PersonY's children""]","[""PersonX halts educating PersonY's children""]","[""PersonX has PersonY educate their children.""]"
PersonX invites PersonY back,"[""PersonX does not invite PersonY back"", ""PersonX doesn't invite PersonY.""]",[],[]
PersonX drags PersonY away,[],[],[]
PersonX considers the ___ in relation,[],[],[]
PersonX drives PersonX's truck,[],[],[]
PersonX meets PersonX's responsibilities,[],[],[]
PersonX refunds PersonY,"[""PersonX does not refund PersonY""]","[""PersonX halts refunding PersonY""]","[""PersonX charges PersonY""]"
PersonX is stuck in traffic,[],"[""PersonX is unstuck in traffic""]",[]
PersonX has a best friend,[],[],[]
PersonX is at the grocery store with PersonY's mom,"[""PersonX is not at the grocery store with PersonY's mom""]",[],"[""PersonX is at home with PersonY's mom.""]"
PersonX moves to new york,[],[],[]
PersonX keeps warm,[],[],[]
PersonX stands on a street corner,[],[],[]
PersonX takes a vacation to PersonY,[],[],[]
PersonX lets ___ off with a warning,[],[],[]
PersonX extracts the urine,[],[],[]
PersonX ditches PersonY,[],[],[]
PersonX makes a pizza,[],[],[]
PersonX stops smoking,[],[],[]
PersonX wants to be PersonY's friend,"[""PersonX does not want to be PersonY's friend""]",[],"[""PersonX despises PersonY very much""]"
PersonX takes ___ to a pawn shop,[],[],[]
PersonX washes PersonX's truck,[],[],[]
PersonX has bad luck,[],[],[]
PersonX decides to make PersonY's breakfast in bed,"[""PersonX does not decide to make PersonY's breakfast in bed""]",[],"[""PersonX decides to make PersonY's breakfast at the table""]"
PersonX cries all night,[],[],[]
PersonX makes in PersonY life,[],[],[]
PersonX is so happy to see PersonY,[],[],[]
PersonX rests PersonY's forehead,[],[],[]
PersonX misses home,[],[],[]
PersonX comes up behind PersonY,"[""PersonX does not come up behind PersonY""]","[""PersonX opposes coming up behind PersonY""]","[""PersonX comes up in front of PersonY.""]"
PersonX practices ___ everyday,[],[],[]
PersonX takes ___ from work,[],[],[]
PersonX hears PersonX's alarm,[],[],[]
PersonX sends PersonY one,"[""PersonX does not send PersonY one""]",[],"[""PersonX keeps it all for PersonX""]"
PersonX comes ___ to go,[],[],[]
PersonX has a birthday party,[],[],[]
PersonX strikes PersonY in the face,[],[],[]
PersonX writes PersonY's history,[],[],[]
PersonX stays home ___,[],[],[]
PersonX holds water,[],[],[]
PersonX goes through the mill,[],[],[]
PersonX nods PersonX's ___ in agreement,[],[],[]
PersonX wears PersonX's new shoes,[],[],[]
PersonX gives PersonY dollars,"[""PersonX does not give PersonY dollars""]",[],"[""PersonX takes dollars from PersonY""]"
PersonX makes it home safe,[],[],[]
PersonX hears a ___ behind PersonY,[],[],[]
PersonX is good enough for PersonY,[],[],[]
PersonX gives PersonY a view,[],[],[]
PersonX petitions the government for a redress,[],[],[]
PersonX loves PersonY enough,"[""PersonX does not love PersonY enough""]","[""PersonX has problem with loving PersonY enough""]","[""PersonX feels indiferrent about PersonY""]"
PersonX takes a shot in the dark,[],[],[]
PersonX rushes to PersonY's side,[],[],[]
PersonX agrees to help PersonY,[],"[""PersonX disagrees to help PersonY""]",[]
PersonX puts PersonY to the test,[],[],[]
PersonX sees the sights,[],[],[]
PersonX skips breakfast,[],[],[]
PersonX takes PersonY's boat out,"[""PersonX does not take PersonY's boat out""]",[],"[""PersonX takes PersonY's boat in""]"
PersonX sees PersonY face,[],[],[]
PersonX warms PersonY,"[""PersonX does not warm PersonY""]",[],"[""PersonX acts cold to PersonY.""]"
PersonX turns back to PersonY,[],[],[]
PersonX turns into a pumpkin,[],[],[]
PersonX takes my daughter,[],[],[]
PersonX is a happy couple,[],[],[]
PersonX wants ___ for dinner,[],[],[]
PersonX pulls PersonY's pants,"[""PersonX does not pull PersonY's pants""]",[],"[""PersonX pulls PersonY's arm""]"
PersonX has a bowl of cereal,[],[],[]
PersonX feels responsible,[],"[""PersonX feels irresponsible""]",[]
PersonX floats PersonY's boat,"[""PersonX does not float PersonY's boat""]",[],"[""PersonX sinks PersonY's boat""]"
PersonX takes a ferry,[],[],[]
PersonX bores PersonY's name,[],[],[]
PersonX grows tired,[],[],[]
PersonX looks at PersonY closely,[],[],[]
PersonX tries another ___,[],[],[]
PersonX keeps looking at PersonY,[],[],[]
PersonX watches ___ alone,[],[],[]
PersonX wants to make cookies,[],[],[]
PersonX mends PersonX's ways,[],[],[]
PersonX moves the ___ forward,[],[],[]
PersonX beats PersonX's dad,[],[],[]
PersonX goes next door,"[""PersonX does not go next door""]","[""PersonX on no condition goes next door""]",[]
PersonX has a favorite stuffed animal,[],[],[]
PersonX cleans the yard,[],[],[]
PersonX falls foul,[],[],[]
PersonX runs ___ under cold water,[],[],[]
PersonX escaped with PersonX's life,[],[],[]
PersonX feels PersonX's power,[],[],[]
PersonX just listed ___ for sale in my shop,[],[],[]
PersonX brags to all PersonX's friends,"[""PersonX does not brag to all PersonX's friends""]",[],"[""PersonX apologizes to all PersonX's friends.""]"
PersonX goes deer hunting,[],[],[]
PersonX calls ___ for a ride,[],[],[]
PersonX gets food,[],[],[]
PersonX is so proud of PersonY,[],[],[]
PersonX sees a man,[],[],[]
PersonX sees ___ in the fridge,[],[],[]
PersonX speaks PersonX's ___ freely,[],[],[]
PersonX eats all day,[],[],[]
PersonX goes along to get along,[],[],[]
PersonX feels amazing,[],[],[]
PersonX has another baby,"[""PersonX does not have another baby""]","[""PersonX lacks another baby"", ""Person X has no more children""]",[]
PersonX comes from behind PersonY,"[""PersonX does not come from behind PersonY""]",[],"[""PersonX comes from in front of PersonY""]"
PersonX spits in the wind,[],[],[]
PersonX states briefly the ___,[],[],[]
PersonX fills another ___,[],[],[]
PersonX sees ___ the other day,[],[],[]
PersonX gets the mail,[],[],[]
PersonX effects PersonY's escape,[],[],[]
PersonX takes the phone,[],[],[]
PersonX gives it back,[],[],[]
PersonX discusses throughout this book,[],[],[]
PersonX takes part in the proceedings,[],[],[]
PersonX takes advantage of PersonY,"[""PersonX does not take advantage of PersonY""]",[],"[""PersonY takes advantage of PersonX""]"
PersonX dedicates PersonY's ___ to the service,[],[],[]
PersonX takes the dog to the vet,[],[],[]
PersonX acts on PersonX's behalf,[],[],[]
PersonX takes PersonY by surprise,[],[],[]
PersonX pisses and moan,[],[],[]
PersonX makes smoothies,[],"[""PersonX forbids themselves from making smoothies""]",[]
PersonX grabs a ladder,[],[],[]
PersonX gets good,[],[],[]
PersonX decides not to go,[],[],[]
PersonX strokes PersonY's back,"[""PersonX does not stroke PersonY's back""]",[],"[""PersonX hits PersonY's back""]"
PersonX pays PersonY's bills,"[""PersonX does not pay PersonY's bills""]",[],"[""PersonX takes PersonY's bills""]"
PersonX learns how to use it,[],"[""PersonX unlearns how to use it""]",[]
PersonX feels ___ in PersonY's chest,[],[],[]
PersonX looks at PersonY curiously,[],[],[]
PersonX runs from the room,[],[],[]
PersonX leaves ___ in PersonY's room,[],[],[]
PersonX changes PersonY's name,[],[],[]
PersonX sets PersonY straight,[],[],[]
PersonX wants a new cell phone,[],[],[]
PersonX is always fighting,"[""PersonX is not always fighting""]","[""PersonX is scarcely always fighting""]","[""PersonX is preaching the peace""]"
PersonX walks to the corner store,[],[],[]
PersonX wears headphones,[],[],[]
PersonX tells PersonY the good news,"[""PersonX does not tell PersonY the good news""]",[],"[""PersonX tells PersonY the bad news""]"
PersonX picks up PersonY's bag,[],"[""PersonX denies that they pick up PersonY's bag""]",[]
PersonX raises ___ to PersonY's lips,[],[],[]
PersonX joins the military,"[""PersonX does not join the military""]",[],"[""PersonX leaves the military""]"
PersonX increases ___ by year,[],[],[]
PersonX talks for an hour,[],[],[]
PersonX is always good,"[""PersonX is not always good""]",[],"[""PersonX is a bad person""]"
PersonX falls from PersonX's horse,[],[],[]
PersonX shops for groceries,[],[],[]
PersonX puts it under PersonY's pillow,[],[],[]
PersonX falls flat,[],[],[]
PersonX drives around ___,[],[],[]
PersonX becomes very sad,[],[],[]
PersonX runs towards PersonY,"[""PersonX does not run towards PersonY""]","[""PersonX has trouble with running towards PersonY""]",[]
PersonX lays the ___ on the table,[],[],[]
PersonX gives thee a ___,[],[],[]
PersonX stands ___ to shoulder,[],[],[]
PersonX talks to PersonX's teacher,[],[],[]
PersonX lives PersonX's ___ according,[],[],[]
PersonX feels fine,[],[],[]
PersonX kills birds with stone,[],[],[]
PersonX watches music videos,[],[],[]
PersonX tries PersonY's luck,[],[],[]
PersonX quakes in PersonX's boots,[],[],[]
PersonX sees ___ in the sky,[],[],[]
PersonX buys lunch,[],[],[]
PersonX uses PersonY to make,[],[],[]
PersonX opens the envelope,[],[],[]
PersonX considers also the ___,[],[],[]
PersonX becomes ___ instead,[],[],[]
PersonX visits ___ last week,[],[],[]
PersonX is seriously hurt,[],[],[]
PersonX buys a camera,[],[],[]
PersonX carries out PersonX's functions,[],[],[]
PersonX never found it,[],[],[]
PersonX spends many hours,[],[],[]
PersonX has to go back home,[],[],[]
PersonX gives it back to PersonY,"[""PersonX does not give it back to PersonY""]",[],"[""PersonX takes it away from PErsonY""]"
PersonX tastes the sauce,[],[],[]
PersonX calls the water company,[],[],[]
PersonX ties PersonY's shoe,[],[],[]
PersonX sees the show,[],[],[]
PersonX misses ___ terribly,[],[],[]
PersonX bats five hundred,[],[],[]
PersonX goes PersonY's ways,[],[],[]
PersonX walks around the city,[],[],[]
PersonX roasts hot dogs,[],[],[]
PersonX makes PersonX's entry,[],[],[]
PersonX talks PersonY out,[],[],[]
PersonX wants to be a doctor,[],[],[]
PersonX takes piano lessons,"[""PersonX does not take piano lessons""]",[],"[""PersonX takes boxing lessons""]"
PersonX scares ___ away,[],[],[]
PersonX practices ___ every day,[],[],[]
PersonX tells PersonX's best friend,"[""PersonX does not tell PersonX's best friend""]",[],"[""PersonX's best friend tells PersonX""]"
PersonX says bye to PersonY,[],[],[]
PersonX clears PersonY's throat,[],[],[]
PersonX stops talking to PersonY,"[""PersonX does not stop talking to PersonY""]",[],"[""PersonX starts talking to PersonY""]"
PersonX hears voices,[],[],[]
PersonX knows PersonY personally,[],[],[]
PersonX takes ___ to PersonX's house,[],[],[]
PersonX makes a long story,[],[],[]
PersonX goes through hell,[],[],[]
PersonX goes to the store with PersonX's mother,"[""PersonX does not go to the store with PersonX's mother""]",[],"[""PersonX goes to the mall with PersonX's mother""]"
PersonX comes help PersonY,"[""PersonX does not come help PersonY""]",[],"[""PersonX laughs at PersonY's troubles""]"
PersonX notices another ___,[],[],[]
PersonX hits the ground hard,[],[],[]
PersonX dries PersonY's hair,[],[],[]
PersonX fixes PersonY's tire,"[""PersonX did not fix PersonY's tire""]",[],"[""PersonX slashes PersonY's tire""]"
PersonX becomes concerned,[],"[""PersonX becomes unconcerned""]",[]
PersonX lays at PersonY's feet,[],[],[]
PersonX uses ___ in class,[],[],[]
PersonX treats PersonY like a PersonZ,"[""PersonX does not treat PersonY like a PersonZ"", ""PersonX doesn't treat PersonY like a PersonZ""]","[""PersonX never treats PersonY like a PersonZ""]",[]
PersonX gets PersonY's attention,[],[],[]
PersonX goes fishing with PersonX's father,"[""PersonX does not go fishing with PersonX's father""]",[],"[""PersonX goes hiking with their mother""]"
PersonX sees a comedy show,"[""PersonX does not see a comedy show""]","[""PersonX avoids comedy shows.""]",[]
PersonX makes ___ to the top,[],[],[]
PersonX studies PersonY's face,[],[],[]
PersonX gets PersonX's shine box,[],[],[]
PersonX sends ___ to the council,[],[],[]
PersonX goes broke,[],[],[]
PersonX finds out PersonY,[],[],[]
PersonX clutches ___ to PersonY's chest,[],[],[]
PersonX goes from store,[],[],[]
PersonX saves PersonY's souls,[],[],[]
PersonX finds PersonX's glasses,[],[],[]
PersonX sets up for PersonY,[],[],[]
PersonX is often late,[],[],[]
PersonX burns the candle at both ends,[],[],[]
PersonX takes PersonY to the house,"[""PersonX does not take PersonY to the house""]",[],"[""PersonX leaves PersonY at the house""]"
PersonX becomes violently ill,[],[],[]
PersonX does n't know what to do at first,[],[],[]
PersonX squeals with delight,[],[],[]
PersonX destroys men's ___,[],[],[]
PersonX takes PersonY's dog on a walk,"[""PersonX does not take PersonY's dog on a walk""]","[""PersonX stops taking PersonY's dog on a walk""]","[""PersonX takes PersonY's cat on a walk""]"
PersonX sinks to PersonY's knees,[],[],[]
PersonX seems friendly,[],"[""PersonX seems unfriendly""]",[]
PersonX takes ___ to a shop,[],[],[]
PersonX thinks might like,[],[],[]
PersonX gets new pants,[],[],[]
PersonX plays badminton,"[""PersonX does not play badminton""]",[],"[""PersonX takes a rest.+""]"
PersonX comes PersonY's way,[],[],[]
PersonX takes ___ out of the freezer,[],[],[]
PersonX takes notice of PersonY,[],[],[]
PersonX earns a bachelor's ___,[],[],[]
PersonX becomes frightened,[],[],[]
